Income,Savings,Expenses,Saving Percentage,Expense Percentage,Expense Category
138846,20244,118602,14.580182360312865,85.41981763968714,Healthcare
98918,46914,52004,47.42716189166784,52.57283810833216,Transportation
109046,10507,98539,9.635383232764154,90.36461676723584,Transportation
47069,19202,27867,40.79542798869745,59.20457201130256,Food
114045,34723,79322,30.446753474505677,69.55324652549433,Transportation
205123,67029,138094,32.677466690717274,67.32253330928273,Entertainment
75686,33445,42241,44.18914990883386,55.81085009116613,Transportation
115984,37588,78396,32.40791833356325,67.59208166643675,Transportation
89004,50693,38311,56.95586715203811,43.04413284796189,Transportation
39928,13500,26428,33.81085954718493,66.18914045281507,Food
82617,32362,50255,39.171114903712315,60.828885096287685,Transportation
88220,16338,71882,18.51961006574473,81.48038993425527,Transportation
114579,30002,84577,26.184553888583423,73.81544611141658,Transportation
20094,3412,16682,16.980193092465413,83.01980690753459,Housing
210249,60595,149654,28.820588920755863,71.17941107924413,Entertainment
189106,36149,152957,19.115734032764692,80.88426596723531,Entertainment
56393,5084,51309,9.01530331778767,90.98469668221233,Food
43246,18631,24615,43.08144105813254,56.91855894186746,Food
58486,28152,30334,48.13459631364771,51.86540368635229,Food
216127,25967,190160,12.014695063550597,87.98530493644941,Entertainment
61709,24636,37073,39.92286376379459,60.07713623620542,Transportation
52878,10946,41932,20.700480350996635,79.29951964900337,Food
15094,4716,10378,31.244202994567377,68.75579700543261,Housing
31056,1844,29212,5.937660999484802,94.0623390005152,Food
82182,29298,52884,35.650142366941665,64.34985763305833,Transportation
224968,14750,210218,6.556488033853704,93.4435119661463,Entertainment
229201,54621,174580,23.83104785755734,76.16895214244266,Entertainment
177429,56847,120582,32.039294591075866,67.96070540892414,Healthcare
25735,2185,23550,8.490382747231397,91.5096172527686,Housing
249907,13306,236601,5.324380669609095,94.6756193303909,Entertainment
54826,2733,52093,4.984861197242185,95.01513880275782,Food
27363,12125,15238,44.311661732997116,55.68833826700289,Housing
50141,18155,31986,36.207893739654175,63.792106260345825,Food
153863,30553,123310,19.8572756283187,80.1427243716813,Healthcare
25859,12710,13149,49.15116593835801,50.84883406164198,Housing
228670,39535,189135,17.289106572790484,82.71089342720953,Entertainment
188163,14738,173425,7.832570696683194,92.16742930331681,Entertainment
10881,2328,8553,21.395092362834298,78.6049076371657,Housing
195929,4482,191447,2.2875633520305825,97.71243664796941,Entertainment
79617,9450,70167,11.869324390519614,88.13067560948039,Transportation
28568,9253,19315,32.389386726407174,67.61061327359283,Housing
86062,39749,46313,46.18647021914434,53.81352978085566,Transportation
177509,21751,155758,12.25346320468258,87.74653679531743,Healthcare
122881,28585,94296,23.26234324264939,76.7376567573506,Healthcare
13434,6708,6726,49.933005806163465,50.066994193836535,Housing
41987,11448,30539,27.265582204015526,72.73441779598447,Food
157748,69344,88404,43.95871896949565,56.04128103050435,Healthcare
128163,24350,103813,18.999243151299517,81.00075684870049,Healthcare
46953,28023,18930,59.683087342661814,40.316912657338186,Food
119273,39763,79510,33.33780486782423,66.66219513217577,Transportation
232988,49113,183875,21.079626418527994,78.920373581472,Entertainment
11649,3656,7993,31.38466821186368,68.61533178813633,Housing
127889,22361,105528,17.48469375786815,82.51530624213184,Healthcare
23422,2068,21354,8.829305780889761,91.17069421911023,Housing
32512,5256,27256,16.166338582677163,83.83366141732283,Food
96511,20249,76262,20.981028069339246,79.01897193066075,Transportation
40529,18554,21975,45.779565249574375,54.22043475042562,Food
49194,13963,35231,28.38354270846038,71.61645729153962,Food
21046,7569,13477,35.964078684785704,64.0359213152143,Housing
240658,55132,185526,22.90885821373069,77.09114178626932,Entertainment
240555,28891,211664,12.010143210492403,87.9898567895076,Entertainment
52863,2031,50832,3.842006696555247,96.15799330344475,Food
36537,290,36247,0.7937159591646824,99.20628404083531,Food
239494,45889,193605,19.160814049621287,80.8391859503787,Entertainment
26739,11489,15250,42.96720146602341,57.03279853397659,Housing
88092,10039,78053,11.396040503110385,88.60395949688962,Transportation
200743,67611,133132,33.68037739796655,66.31962260203345,Entertainment
33251,1531,31720,4.6043728008180205,95.39562719918197,Food
26671,5824,20847,21.8364515766188,78.1635484233812,Housing
193510,26563,166947,13.726939176269958,86.27306082373003,Entertainment
64281,12621,51660,19.634106501143417,80.36589349885658,Transportation
26759,13685,13074,51.14167196083561,48.8583280391644,Housing
95745,39209,56536,40.95148571726983,59.04851428273017,Transportation
87453,30095,57358,34.412770288040434,65.58722971195957,Transportation
147851,39970,107881,27.033973392131266,72.96602660786873,Healthcare
12127,3582,8545,29.53739589346087,70.46260410653913,Housing
10651,1209,9442,11.351046850061026,88.64895314993898,Housing
218244,26296,191948,12.048899397005188,87.95110060299481,Entertainment
130517,66494,64023,50.946619980538934,49.053380019461066,Healthcare
15745,9139,6606,58.04382343601143,41.95617656398857,Housing
130297,63720,66577,48.90365856466381,51.09634143533619,Healthcare
51959,5197,46762,10.002117053830906,89.9978829461691,Food
32143,9018,23125,28.055875307220855,71.94412469277914,Food
47589,21935,25654,46.092584420769505,53.9074155792305,Food
120791,19053,101738,15.773526173307614,84.22647382669238,Healthcare
44994,15328,29666,34.06676445748322,65.93323554251678,Food
156459,3985,152474,2.5469931419732963,97.4530068580267,Healthcare
70874,17103,53771,24.131557411744787,75.86844258825522,Transportation
17763,9785,7978,55.08641558295333,44.91358441704667,Housing
59229,17544,41685,29.62062503165679,70.37937496834321,Food
145292,53492,91800,36.81689287779093,63.18310712220907,Healthcare
17065,5746,11319,33.67125695868737,66.32874304131263,Housing
207416,54271,153145,26.16529100937247,73.83470899062753,Entertainment
146196,45461,100735,31.095926017127688,68.9040739828723,Healthcare
10907,205,10702,1.8795269093242872,98.1204730906757,Housing
186986,39113,147873,20.917608804937267,79.08239119506273,Entertainment
190785,14951,175834,7.836569960950808,92.16343003904919,Entertainment
162153,43336,118817,26.72537665044742,73.27462334955258,Healthcare
225959,8310,217649,3.677658336246841,96.32234166375316,Entertainment
46944,18299,28645,38.98048738922972,61.01951261077028,Food
243204,64150,179054,26.37703327247907,73.62296672752093,Entertainment
28949,1452,27497,5.0157172959342295,94.98428270406578,Housing
45309,4764,40545,10.51446732437264,89.48553267562735,Food
32713,1235,31478,3.775257542872864,96.22474245712714,Food
117862,16959,100903,14.388861549948246,85.61113845005175,Transportation
138548,21388,117160,15.437249184398185,84.56275081560182,Healthcare
44264,21156,23108,47.79504789445148,52.20495210554853,Food
173037,17539,155498,10.135982477735975,89.86401752226402,Healthcare
177777,52759,125018,29.6770673371696,70.3229326628304,Healthcare
143142,56503,86639,39.47339006021992,60.52660993978007,Healthcare
136572,47083,89489,34.474855753741615,65.52514424625838,Healthcare
129128,58019,71109,44.93138591165356,55.06861408834644,Healthcare
140036,29740,110296,21.237396098146192,78.76260390185381,Healthcare
226466,16834,209632,7.433345402841927,92.56665459715808,Entertainment
24224,3816,20408,15.752972258916778,84.24702774108323,Housing
30565,14675,15890,48.01243252085719,51.98756747914282,Food
133693,43154,90539,32.27842893793991,67.7215710620601,Healthcare
210351,7324,203027,3.4817994685073996,96.51820053149261,Entertainment
127673,45237,82436,35.43192374268639,64.5680762573136,Healthcare
244927,57965,186962,23.666235245603794,76.3337647543962,Entertainment
69383,37950,31433,54.69639537062393,45.30360462937607,Transportation
195896,65338,130558,33.35341201453833,66.64658798546166,Entertainment
174480,4378,170102,2.5091701054562128,97.49082989454378,Healthcare
74402,6157,68245,8.27531517969947,91.72468482030052,Transportation
84778,28253,56525,33.32586284177499,66.67413715822501,Transportation
113417,57098,56319,50.34342294365042,49.656577056349576,Transportation
56175,7860,48315,13.991989319092124,86.00801068090787,Food
235959,40501,195458,17.16442263274552,82.83557736725447,Entertainment
92251,14925,77326,16.178686409903413,83.82131359009658,Transportation
59103,22786,36317,38.553034532934035,61.44696546706597,Food
92975,7488,85487,8.053777897284215,91.94622210271578,Transportation
238645,10156,228489,4.255693603469589,95.7443063965304,Entertainment
151535,37669,113866,24.858283564853004,75.141716435147,Healthcare
220754,63155,157599,28.608768131041796,71.3912318689582,Entertainment
10458,1334,9124,12.755785044941673,87.24421495505833,Housing
202426,14888,187538,7.354786440477014,92.64521355952299,Entertainment
121430,21236,100194,17.488264843943014,82.51173515605699,Healthcare
184427,44507,139920,24.13258362387286,75.86741637612714,Entertainment
226339,34375,191964,15.187395897304487,84.81260410269552,Entertainment
27059,3318,23741,12.26209394286559,87.73790605713441,Housing
190078,30842,159236,16.2259703911026,83.77402960889741,Entertainment
228634,11661,216973,5.1002912952579225,94.89970870474208,Entertainment
37638,18847,18791,50.07439290079175,49.92560709920825,Food
180468,27715,152753,15.357293259746879,84.64270674025312,Entertainment
22315,349,21966,1.5639704234819627,98.43602957651804,Housing
14501,4692,9809,32.35638921453693,67.64361078546307,Housing
214057,65643,148414,30.66613098380338,69.33386901619663,Entertainment
142135,57808,84327,40.67119288000845,59.32880711999155,Healthcare
245791,38371,207420,15.611230679723832,84.38876932027617,Entertainment
16085,2917,13168,18.13490829965807,81.86509170034194,Housing
16597,1274,15323,7.6760860396457185,92.32391396035428,Housing
191145,43564,147581,22.79107483847341,77.2089251615266,Entertainment
107967,41277,66690,38.23112617744311,61.76887382255689,Transportation
120288,14555,105733,12.10012636339452,87.89987363660549,Healthcare
117444,43743,73701,37.24583631347706,62.754163686522936,Transportation
107856,23838,84018,22.101691143747217,77.89830885625278,Transportation
244358,33802,210556,13.832982754810565,86.16701724518944,Entertainment
73144,32125,41019,43.92021218418462,56.07978781581537,Transportation
101003,60526,40477,59.92495272417651,40.075047275823486,Transportation
65363,33974,31389,51.97741841714731,48.02258158285269,Transportation
51099,17237,33862,33.73255836709133,66.26744163290866,Food
114001,51233,62768,44.94083385233463,55.05916614766537,Transportation
68914,13656,55258,19.81600255390777,80.18399744609222,Transportation
103168,35400,67768,34.31296526054591,65.68703473945409,Transportation
93041,19993,73048,21.4883760922604,78.5116239077396,Transportation
157595,59785,97810,37.93584821853485,62.06415178146515,Healthcare
57375,3377,53998,5.885838779956427,94.11416122004357,Food
144374,33149,111225,22.96050535414964,77.03949464585035,Healthcare
11258,180,11078,1.5988630307337004,98.4011369692663,Housing
95585,15308,80277,16.015065125281165,83.98493487471885,Transportation
181336,66361,114975,36.59560153527154,63.40439846472846,Entertainment
56342,11541,44801,20.48383088992226,79.51616911007774,Food
88553,28516,60037,32.202184002800585,67.79781599719942,Transportation
236307,66405,169902,28.10115654635707,71.89884345364294,Entertainment
60498,10512,49986,17.3757810175543,82.6242189824457,Transportation
14932,8726,6206,58.43825341548352,41.56174658451647,Housing
219328,18513,200815,8.440782754595856,91.55921724540414,Entertainment
123661,25160,98501,20.345945771100023,79.65405422889998,Healthcare
72234,24057,48177,33.30426115125841,66.6957388487416,Transportation
167227,9336,157891,5.582830523779054,94.41716947622095,Healthcare
73733,18160,55573,24.629406100389243,75.37059389961075,Transportation
59063,5366,53697,9.085214093425664,90.91478590657434,Food
191015,38028,152987,19.908384158312174,80.09161584168783,Entertainment
34728,2118,32610,6.098825155494126,93.90117484450587,Food
219245,50532,168713,23.048188100070696,76.9518118999293,Entertainment
51921,30105,21816,57.98231929277171,42.01768070722829,Food
98883,35,98848,0.035395366240910976,99.9646046337591,Transportation
245547,22228,223319,9.052442098661356,90.94755790133866,Entertainment
34961,14198,20763,40.61096650553474,59.38903349446526,Food
24428,3622,20806,14.827247420992304,85.17275257900769,Housing
175223,67917,107306,38.760322560394464,61.239677439605536,Healthcare
38570,2537,36033,6.577651024112003,93.42234897588799,Food
50315,393,49922,0.781079201033489,99.21892079896651,Food
52150,18109,34041,34.7248322147651,65.2751677852349,Food
87956,21678,66278,24.646414116148986,75.35358588385101,Transportation
14446,6897,7549,47.74331995015921,52.25668004984079,Housing
156675,16126,140549,10.292644008297431,89.70735599170257,Healthcare
121785,42342,79443,34.76782855031408,65.23217144968592,Healthcare
10604,6115,4489,57.66691814409657,42.33308185590343,Housing
193395,33334,160061,17.236226376069702,82.7637736239303,Entertainment
113174,32982,80192,29.142735964090694,70.85726403590931,Transportation
237249,29956,207293,12.626396739290788,87.3736032607092,Entertainment
19839,3601,16238,18.151116487726195,81.8488835122738,Housing
156597,34482,122115,22.019578919136382,77.98042108086362,Healthcare
19350,11476,7874,59.30749354005168,40.69250645994832,Housing
165509,21763,143746,13.149133883957973,86.85086611604203,Healthcare
181353,52091,129262,28.723539174979184,71.27646082502082,Entertainment
94769,34751,60018,36.66916396712005,63.330836032879944,Transportation
49990,9107,40883,18.21764352870574,81.78235647129426,Food
149898,62453,87445,41.66366462527852,58.33633537472148,Healthcare
131604,50745,80859,38.5588583933619,61.4411416066381,Healthcare
167695,25070,142625,14.949759980917737,85.05024001908225,Healthcare
19819,8606,11213,43.42297795045159,56.57702204954841,Housing
247242,5032,242210,2.0352529101042705,97.96474708989574,Entertainment
156750,30500,126250,19.457735247208934,80.54226475279107,Healthcare
177679,46745,130934,26.308680260469725,73.69131973953029,Healthcare
119010,15311,103699,12.865305436517941,87.13469456348206,Transportation
25426,9714,15712,38.20498702115944,61.79501297884056,Housing
215088,46711,168377,21.717157628505543,78.28284237149445,Entertainment
149785,40751,109034,27.206329071669394,72.79367092833061,Healthcare
55951,6605,49346,11.804972207824704,88.1950277921753,Food
195481,9449,186032,4.833717854932193,95.16628214506781,Entertainment
28846,10664,18182,36.968730499896004,63.031269500104,Housing
195052,57650,137402,29.556220905194515,70.44377909480549,Entertainment
96033,1056,94977,1.0996220049358032,98.90037799506419,Transportation
154176,36913,117263,23.94211809879618,76.05788190120381,Healthcare
145689,42543,103146,29.20124374523814,70.79875625476186,Healthcare
44154,9328,34826,21.126058794220228,78.87394120577977,Food
154637,67248,87389,43.48765172630095,56.512348273699054,Healthcare
25547,8599,16948,33.65952949465691,66.34047050534309,Housing
38755,9147,29608,23.602115856018578,76.39788414398141,Food
41753,3964,37789,9.493928579982276,90.50607142001772,Food
239948,66261,173687,27.614733192191643,72.38526680780836,Entertainment
149605,9819,139786,6.563283312723506,93.4367166872765,Healthcare
45770,12426,33344,27.148787415337555,72.85121258466243,Food
108152,43689,64463,40.39592425475257,59.60407574524743,Transportation
20192,4700,15492,23.276545166402535,76.72345483359746,Housing
29957,5971,23986,19.931902393430583,80.06809760656942,Housing
158748,9975,148773,6.283543729684784,93.71645627031522,Healthcare
172661,2407,170254,1.394061195058525,98.60593880494147,Healthcare
49506,12286,37220,24.817193875489842,75.18280612451017,Food
77063,44495,32568,57.73847371631003,42.26152628368997,Transportation
16413,4980,11433,30.34180222993968,69.65819777006031,Housing
86369,37056,49313,42.90428278664798,57.09571721335202,Transportation
193099,44831,148268,23.21658838212523,76.78341161787476,Entertainment
141855,43691,98164,30.79976031863523,69.20023968136478,Healthcare
26239,7858,18381,29.947787644346203,70.0522123556538,Housing
177045,17580,159465,9.929678895196137,90.07032110480387,Healthcare
75817,36880,38937,48.64344408246172,51.35655591753828,Transportation
39828,15082,24746,37.86783167620769,62.1321683237923,Food
178136,28224,149912,15.84407419050613,84.15592580949387,Healthcare
169495,30924,138571,18.24478598188737,81.75521401811264,Healthcare
158560,58027,100533,36.59624117053482,63.40375882946518,Healthcare
148473,14191,134282,9.55796676836866,90.44203323163134,Healthcare
132782,23443,109339,17.655254477263487,82.34474552273652,Healthcare
185491,2982,182509,1.6076251677978985,98.3923748322021,Entertainment
189012,19308,169704,10.215224430194908,89.78477556980509,Entertainment
47804,4068,43736,8.50974813823111,91.49025186176888,Food
46276,13907,32369,30.052294926095602,69.9477050739044,Food
39664,8077,31587,20.36355385235982,79.63644614764019,Food
18423,9617,8806,52.201053031536674,47.79894696846333,Housing
176711,37536,139175,21.241462048202997,78.75853795179701,Healthcare
112876,50593,62283,44.82175130231404,55.17824869768596,Transportation
96826,52628,44198,54.35316960320576,45.64683039679424,Transportation
17477,6977,10500,39.92103907993363,60.07896092006637,Housing
223545,64810,158735,28.99192556308573,71.00807443691427,Entertainment
189904,59827,130077,31.503812452607633,68.49618754739237,Entertainment
35893,14886,21007,41.47326776808848,58.52673223191152,Food
199176,17237,181939,8.654155119090653,91.34584488090934,Entertainment
225541,24296,201245,10.772320775380086,89.22767922461992,Entertainment
22123,1525,20598,6.8932784884509335,93.10672151154907,Housing
242317,60896,181421,25.130717201021803,74.8692827989782,Entertainment
99123,47584,51539,48.005003884063235,51.994996115936765,Transportation
66697,39401,27296,59.07462104742343,40.92537895257658,Transportation
28977,10282,18695,35.483314352762534,64.51668564723747,Housing
12878,924,11954,7.17502717813325,92.82497282186675,Housing
48113,10191,37922,21.181385488329557,78.81861451167043,Food
97794,6779,91015,6.9319181135857,93.0680818864143,Transportation
38922,241,38681,0.619187092132984,99.38081290786701,Food
227347,44981,182366,19.785174205069783,80.2148257949302,Entertainment
40971,22704,18267,55.41480559420078,44.58519440579922,Food
56422,33027,23395,58.535677572578074,41.464322427421926,Food
182923,66004,116919,36.08294200291926,63.91705799708074,Entertainment
92763,11868,80895,12.793894117266582,87.20610588273343,Transportation
168568,27302,141266,16.196431113853162,83.80356888614683,Healthcare
10881,3155,7726,28.99549673743222,71.00450326256778,Housing
159123,56924,102199,35.77358395706466,64.22641604293534,Healthcare
91133,12656,78477,13.887395345264613,86.11260465473539,Transportation
187832,5806,182026,3.091060096256229,96.90893990374377,Entertainment
167745,23118,144627,13.781632835553967,86.21836716444604,Healthcare
31412,3359,28053,10.693365592767096,89.3066344072329,Food
25220,11002,14218,43.624107850911976,56.375892149088024,Housing
12751,1081,11670,8.47776644969022,91.52223355030978,Housing
139493,14345,125148,10.283670148322855,89.71632985167714,Healthcare
38243,4443,33800,11.61781241011427,88.38218758988573,Food
24989,2380,22609,9.524190643883308,90.47580935611668,Housing
152039,4369,147670,2.873604798768737,97.12639520123126,Healthcare
22957,2233,20724,9.726880689985625,90.27311931001437,Housing
71332,4775,66557,6.694050356081423,93.30594964391857,Transportation
136187,58563,77624,43.001901796794115,56.998098203205885,Healthcare
48741,3181,45560,6.526333066617426,93.47366693338257,Food
23113,1951,21162,8.441137022454894,91.5588629775451,Housing
202917,2495,200422,1.2295667686788194,98.77043323132118,Entertainment
35001,7321,27680,20.916545241564528,79.08345475843548,Food
99513,7456,92057,7.492488418598575,92.50751158140143,Transportation
23656,12529,11127,52.96330740615489,47.03669259384512,Housing
144471,14559,129912,10.077454990967045,89.92254500903294,Healthcare
36787,10056,26731,27.335743605077884,72.66425639492212,Food
11265,6676,4589,59.26320461606747,40.73679538393253,Housing
41040,12316,28724,30.009746588693957,69.99025341130604,Food
57543,98,57445,0.1703074222755157,99.82969257772449,Food
78202,30091,48111,38.47855553566405,61.52144446433595,Transportation
118109,44618,73491,37.77696873227273,62.22303126772727,Transportation
204613,1980,202633,0.9676804504112642,99.03231954958873,Entertainment
202456,2959,199497,1.4615521397241868,98.53844786027581,Entertainment
239297,50690,188607,21.182881523796787,78.8171184762032,Entertainment
23531,5596,17935,23.78139475585398,76.21860524414602,Housing
15060,8804,6256,58.459495351925625,41.54050464807437,Housing
24761,10171,14590,41.07669318686644,58.92330681313356,Housing
41998,20992,21006,49.98333253964474,50.01666746035526,Food
29926,12886,17040,43.0595468823097,56.9404531176903,Housing
24429,4726,19703,19.345859429366737,80.65414057063326,Housing
17688,1705,15983,9.639303482587065,90.36069651741293,Housing
174190,52447,121743,30.109076295998623,69.89092370400137,Healthcare
22824,8108,14716,35.52400981423063,64.47599018576936,Housing
107266,10112,97154,9.42703186471016,90.57296813528984,Transportation
44187,17165,27022,38.84626700160681,61.153732998393195,Food
51626,19174,32452,37.140200674078955,62.85979932592105,Food
118266,66698,51568,56.3965975005496,43.60340249945039,Transportation
114274,57607,56667,50.41129215744614,49.588707842553866,Transportation
164599,35338,129261,21.46914622810588,78.53085377189412,Healthcare
134208,41701,92507,31.07191821649976,68.92808178350023,Healthcare
10795,5224,5571,48.39277443260769,51.60722556739231,Housing
205568,41931,163637,20.39762998132005,79.60237001867995,Entertainment
18424,4492,13932,24.381241858445506,75.6187581415545,Housing
26854,12342,14512,45.959633574141655,54.040366425858345,Housing
180996,20765,160231,11.472629229375235,88.52737077062477,Entertainment
227809,45300,182509,19.88507916719708,80.11492083280291,Entertainment
27831,6125,21706,22.007832991987353,77.99216700801264,Housing
121297,40459,80838,33.35531793861349,66.64468206138652,Healthcare
246884,52958,193926,21.450559777061294,78.5494402229387,Entertainment
21843,2452,19391,11.225564253994415,88.7744357460056,Housing
43492,3279,40213,7.539317575646096,92.4606824243539,Food
39103,12575,26528,32.15865790348567,67.84134209651434,Food
100767,47007,53760,46.64920063115901,53.35079936884098,Transportation
193799,41179,152620,21.248303654817622,78.75169634518238,Entertainment
32652,19347,13305,59.25211319367879,40.747886806321205,Food
120971,17659,103312,14.597713501583023,85.40228649841698,Healthcare
97935,21545,76390,21.99928524021034,78.00071475978966,Transportation
48854,15690,33164,32.11610103573914,67.88389896426085,Food
209323,41691,167632,19.91706596981698,80.08293403018301,Entertainment
69173,26982,42191,39.00654879794139,60.9934512020586,Transportation
45180,20698,24482,45.81230633023461,54.18769366976538,Food
72187,40347,31840,55.892335185005614,44.10766481499439,Transportation
167773,13213,154560,7.875522283084882,92.12447771691512,Healthcare
64478,20922,43556,32.44827693166661,67.55172306833337,Transportation
66226,18564,47662,28.031286805786248,71.96871319421375,Transportation
137343,16017,121326,11.662043205696685,88.33795679430332,Healthcare
23954,9253,14701,38.6282040577774,61.3717959422226,Housing
34802,5122,29680,14.71754496867996,85.28245503132004,Food
77168,2870,74298,3.7191582002902757,96.28084179970972,Transportation
33287,12517,20770,37.603268543275156,62.39673145672485,Food
50635,7811,42824,15.426088673842203,84.5739113261578,Food
70858,13404,57454,18.916706652742104,81.08329334725791,Transportation
47156,22529,24627,47.77546865722284,52.22453134277717,Food
79779,43666,36113,54.733701851364394,45.266298148635606,Transportation
179043,45281,133762,25.29057265573075,74.70942734426926,Healthcare
160764,46743,114021,29.07553929984325,70.92446070015676,Healthcare
55002,28953,26049,52.63990400349078,47.360095996509216,Food
237552,58541,179011,24.643446487505894,75.3565535124941,Entertainment
34319,1520,32799,4.429033479996503,95.5709665200035,Food
18964,9871,9093,52.05125500949167,47.94874499050833,Housing
220694,10479,210215,4.7482033947456666,95.25179660525434,Entertainment
161917,16438,145479,10.152114972485904,89.8478850275141,Healthcare
183103,9709,173394,5.302480024904016,94.69751997509599,Entertainment
158451,57863,100588,36.51791405544932,63.48208594455068,Healthcare
203144,56711,146433,27.916650257945104,72.08334974205489,Entertainment
119194,23097,96097,19.377653237579075,80.62234676242093,Transportation
212772,23154,189618,10.882070949185044,89.11792905081496,Entertainment
86992,45106,41886,51.850744896082404,48.1492551039176,Transportation
104592,54780,49812,52.374942634235886,47.625057365764114,Transportation
28295,16600,11695,58.66760911821876,41.33239088178124,Housing
29304,14235,15069,48.57698607698608,51.423013923013926,Housing
182025,58580,123445,32.18239252849883,67.81760747150116,Entertainment
81861,5452,76409,6.660070118860019,93.33992988113998,Transportation
145294,51033,94261,35.123955565955924,64.87604443404408,Healthcare
10544,610,9934,5.7852807283763275,94.21471927162366,Housing
150318,213,150105,0.1416995968546681,99.85830040314532,Healthcare
74246,38769,35477,52.21695444872451,47.783045551275485,Transportation
54930,9885,45045,17.99563080283998,82.00436919716002,Food
112910,9247,103663,8.189708617482951,91.81029138251705,Transportation
21585,16,21569,0.07412555015056752,99.92587444984943,Housing
141874,18329,123545,12.919210003242313,87.08078999675769,Healthcare
42845,22121,20724,51.63029525032093,48.36970474967907,Food
230371,47419,182952,20.583754031540426,79.41624596845958,Entertainment
32869,8975,23894,27.305363716571847,72.69463628342815,Food
10373,5872,4501,56.60850284392171,43.39149715607828,Housing
14169,2622,11547,18.50518738090197,81.49481261909803,Housing
12662,2127,10535,16.79829410835571,83.2017058916443,Housing
215061,58944,156117,27.408037719530736,72.59196228046926,Entertainment
128535,58595,69940,45.586805150348155,54.413194849651845,Healthcare
73041,24977,48064,34.19586259771909,65.80413740228092,Transportation
205308,5001,200307,2.4358524753053947,97.5641475246946,Entertainment
76535,17080,59455,22.316587182334878,77.68341281766511,Transportation
27006,10904,16102,40.37621269347552,59.62378730652448,Housing
82460,48701,33759,59.06015037593985,40.93984962406015,Transportation
122477,4984,117493,4.069335467067286,95.93066453293272,Healthcare
19735,3064,16671,15.525715733468456,84.47428426653154,Housing
35895,20541,15354,57.22524028416214,42.77475971583786,Food
19751,4655,15096,23.568426915092907,76.43157308490709,Housing
27405,13698,13707,49.983579638752055,50.016420361247945,Housing
119589,9732,109857,8.13787221232722,91.86212778767278,Transportation
228129,24396,203733,10.693949475954394,89.30605052404562,Entertainment
51331,27044,24287,52.68551167910229,47.3144883208977,Food
171259,63242,108017,36.92769431095592,63.072305689044086,Healthcare
244925,17099,227826,6.98132081249362,93.01867918750638,Entertainment
176639,36219,140420,20.504531841778995,79.495468158221,Healthcare
32438,18877,13561,58.194093347308716,41.80590665269129,Food
124873,20853,104020,16.699366556421325,83.30063344357868,Healthcare
99287,2747,96540,2.7667267618117175,97.23327323818827,Transportation
41073,992,40081,2.415211939717089,97.58478806028292,Food
162368,45847,116521,28.23647516752069,71.7635248324793,Healthcare
152692,56657,96035,37.1054148219946,62.89458517800539,Healthcare
109706,55520,54186,50.60798862414089,49.39201137585911,Transportation
101577,5168,96409,5.087765931263967,94.91223406873604,Transportation
90018,26633,63385,29.586304961229974,70.41369503877002,Transportation
115743,38187,77556,32.99292397812395,67.00707602187606,Transportation
233633,50936,182697,21.80171465503589,78.19828534496412,Entertainment
91491,19605,71886,21.42833721349641,78.5716627865036,Transportation
32163,9141,23022,28.42085626340826,71.57914373659173,Food
184701,10257,174444,5.553299657283935,94.44670034271606,Entertainment
245707,3537,242170,1.4395194276109349,98.56048057238907,Entertainment
70291,18737,51554,26.656328690728543,73.34367130927146,Transportation
154469,15372,139097,9.951511306475732,90.04848869352426,Healthcare
77927,29953,47974,38.43725538003516,61.56274461996484,Transportation
40644,12140,28504,29.869107371321718,70.13089262867828,Food
52387,21676,30711,41.376677419970605,58.62332258002939,Food
98373,45299,53074,46.04820428369573,53.951795716304275,Transportation
79525,40764,38761,51.259352404904114,48.74064759509588,Transportation
46386,7612,38774,16.410123744233175,83.58987625576682,Food
62227,15564,46663,25.01165089109229,74.9883491089077,Transportation
33231,7617,25614,22.921368601606932,77.07863139839307,Food
19485,7743,11742,39.73826020015396,60.26173979984604,Housing
99507,32798,66709,32.96049524154079,67.0395047584592,Transportation
92842,26230,66612,28.252299605781868,71.74770039421814,Transportation
36998,4682,32316,12.654738093951023,87.34526190604898,Food
130087,45351,84736,34.862053856265426,65.13794614373458,Healthcare
123981,48236,75745,38.905961397310875,61.094038602689125,Healthcare
48089,25970,22119,54.00403418661233,45.99596581338768,Food
133100,43533,89567,32.70698722764838,67.29301277235162,Healthcare
93187,482,92705,0.5172395291188685,99.48276047088113,Transportation
191193,7898,183295,4.130904374114115,95.86909562588588,Entertainment
201831,48839,152992,24.197967606561928,75.80203239343808,Entertainment
51511,22675,28836,44.019723942458896,55.98027605754111,Food
226717,55241,171476,24.365618811116942,75.63438118888305,Entertainment
153612,20037,133575,13.043902820092178,86.95609717990781,Healthcare
141365,34899,106466,24.68715735861069,75.31284264138931,Healthcare
76435,9049,67386,11.83881729574148,88.16118270425852,Transportation
60934,18093,42841,29.692782354678833,70.30721764532116,Transportation
44952,4995,39957,11.111852642819008,88.888147357181,Food
118028,43096,74932,36.513369708882635,63.486630291117365,Transportation
60144,25984,34160,43.20297951582867,56.79702048417133,Transportation
247668,55280,192388,22.320202852205373,77.67979714779463,Entertainment
109941,63402,46539,57.66911343356892,42.33088656643108,Transportation
95572,27534,68038,28.809693215586158,71.19030678441385,Transportation
16614,1870,14744,11.255567593595762,88.74443240640424,Housing
120632,31788,88844,26.351216924199218,73.64878307580078,Healthcare
