Income,Savings,Expenses,Saving Percentage,Expense Percentage,Expense Category
131441,35183,96258,26.76714267237772,73.23285732762228,Healthcare
12996,11826,1170,90.99722991689751,9.002770083102494,Housing
195960,26862,169098,13.70789957134109,86.29210042865891,Entertainment
18704,10343,8361,55.29833190761334,44.701668092386655,Housing
99865,38091,61774,38.14249236469233,61.85750763530766,Transportation
190223,47553,142670,24.998554328340948,75.00144567165906,Entertainment
197562,42691,154871,21.60891264514431,78.3910873548557,Entertainment
130223,49587,80636,38.07852683473734,61.92147316526266,Healthcare
136469,26092,110377,19.11936044083272,80.88063955916729,Healthcare
56450,1725,54725,3.0558015943312666,96.94419840566873,Transportation
44324,38737,5587,87.39509069578558,12.60490930421442,Food
10708,1991,8717,18.593574897273065,81.40642510272693,Housing
80653,30344,50309,37.62290305382317,62.377096946176835,Transportation
12594,9141,3453,72.58218199142449,27.417818008575512,Housing
14295,4815,9480,33.68310598111228,66.31689401888772,Housing
124431,41752,82679,33.55433935273364,66.44566064726635,Healthcare
29655,22634,7021,76.32439723486765,23.675602765132357,Food
29888,3854,26034,12.894807280513918,87.10519271948608,Food
125773,16363,109410,13.009946490900273,86.99005350909972,Healthcare
64498,1816,62682,2.815591181121895,97.18440881887811,Transportation
14970,6938,8032,46.34602538410154,53.653974615898456,Housing
175601,29394,146207,16.7390846293586,83.2609153706414,Entertainment
14374,6892,7482,47.94768331710032,52.05231668289968,Housing
133070,20151,112919,15.143157736529647,84.85684226347036,Healthcare
69623,30408,39215,43.67522226850322,56.32477773149678,Transportation
34089,8683,25406,25.471559740678813,74.5284402593212,Food
9021,3843,5178,42.60059860325906,57.399401396740934,Housing
97079,31113,65966,32.049155842149176,67.95084415785082,Transportation
175526,16556,158970,9.43222086756378,90.56777913243621,Entertainment
27314,9706,17608,35.53489053232774,64.46510946767225,Food
165334,30129,135205,18.22311200358063,81.77688799641936,Entertainment
97607,17273,80334,17.69647668712285,82.30352331287715,Transportation
62522,24028,38494,38.431272192188345,61.568727807811655,Transportation
115592,6182,109410,5.348120977230258,94.65187902276975,Healthcare
43893,35450,8443,80.76458660834301,19.235413391656984,Food
90612,31589,59023,34.86182845539222,65.13817154460779,Transportation
40848,5649,35199,13.829318448883665,86.17068155111633,Food
131567,41446,90121,31.50182036528917,68.49817963471084,Healthcare
12158,3925,8233,32.28327027471624,67.71672972528377,Housing
44903,27518,17385,61.28321047591475,38.71678952408525,Food
36351,32021,4330,88.08836070534511,11.911639294654892,Food
28162,20539,7623,72.93160997088275,27.06839002911725,Food
163449,15198,148251,9.29831323532111,90.7016867646789,Entertainment
51426,49146,2280,95.56644498891612,4.433555011083888,Transportation
107451,2925,104526,2.722171036100176,97.27782896389982,Healthcare
16228,11579,4649,71.35198422479665,28.64801577520335,Housing
15835,11172,4663,70.55257341332492,29.447426586675086,Housing
192810,21226,171584,11.008765105544319,88.99123489445569,Entertainment
127314,35354,91960,27.769137722481425,72.23086227751858,Healthcare
66652,49044,17608,73.58218808137791,26.417811918622096,Transportation
168507,28395,140112,16.85093200875928,83.14906799124073,Entertainment
82850,39046,43804,47.128545564272784,52.871454435727216,Transportation
61393,12336,49057,20.093496001172774,79.90650399882723,Transportation
15491,13018,2473,84.03589180814667,15.964108191853335,Housing
9970,8389,1581,84.14242728184553,15.857572718154463,Housing
158199,34354,123845,21.71568720409105,78.28431279590895,Entertainment
81708,26016,55692,31.84021148479953,68.15978851520047,Transportation
162383,22449,139934,13.824723031351805,86.17527696864819,Entertainment
42250,33541,8709,79.38698224852071,20.61301775147929,Food
8159,3953,4206,48.44956489765902,51.55043510234098,Housing
40324,12352,27972,30.631881757762123,69.36811824223787,Food
8619,1274,7345,14.781297134238311,85.21870286576168,Housing
12994,4234,8760,32.58426966292135,67.41573033707866,Housing
161946,36992,124954,22.84218196188853,77.15781803811147,Entertainment
68723,42815,25908,62.300830871760546,37.699169128239454,Transportation
178888,49876,129012,27.881132328607844,72.11886767139215,Entertainment
23796,1230,22566,5.168935955622794,94.83106404437721,Housing
39395,835,38560,2.1195583195837036,97.8804416804163,Food
29434,26746,2688,90.86770401576409,9.132295984235919,Food
98381,7848,90533,7.977150059462701,92.0228499405373,Transportation
40848,20760,20088,50.82256169212691,49.17743830787309,Food
112978,37450,75528,33.14804652233178,66.85195347766822,Healthcare
11667,10993,674,94.22302219936573,5.776977800634268,Housing
14519,10983,3536,75.64570562710931,24.354294372890696,Housing
15611,913,14698,5.8484402024213695,94.15155979757863,Housing
156655,25063,131592,15.99885097826434,84.00114902173567,Entertainment
40358,33329,7029,82.58337876009712,17.41662123990287,Food
124912,25752,99160,20.61611374407583,79.38388625592417,Healthcare
87124,19689,67435,22.598824663697716,77.40117533630229,Transportation
19252,2693,16559,13.988157074589653,86.01184292541035,Housing
13429,9076,4353,67.58507707200833,32.414922927991654,Housing
57037,22322,34715,39.135999438960674,60.86400056103932,Transportation
13810,8533,5277,61.78855901520637,38.211440984793626,Housing
35879,2985,32894,8.31962986705315,91.68037013294685,Food
97724,35268,62456,36.08939462158733,63.910605378412676,Transportation
158577,45874,112703,28.92853314162836,71.07146685837165,Entertainment
94253,33146,61107,35.16705038566412,64.83294961433589,Transportation
132178,37177,95001,28.126465826385633,71.87353417361437,Healthcare
100095,41452,58643,41.412657974923825,58.587342025076175,Healthcare
15777,197,15580,1.2486531026177348,98.75134689738226,Housing
156733,3487,153246,2.2248026899249043,97.77519731007509,Entertainment
18433,15038,3395,81.58194542396788,18.418054576032116,Housing
39699,37952,1747,95.59938537494648,4.400614625053527,Food
45047,21181,23866,47.01977934157657,52.98022065842343,Food
77677,23804,53873,30.64484982684707,69.35515017315292,Transportation
17077,11383,5694,66.65690695086958,33.34309304913041,Housing
57383,801,56582,1.3958837983374868,98.60411620166252,Transportation
16162,9762,6400,60.40094047766365,39.59905952233635,Housing
78703,1892,76811,2.403974435536129,97.59602556446387,Transportation
98138,16475,81663,16.78758482952577,83.21241517047423,Transportation
37662,14892,22770,39.541182093356696,60.458817906643304,Food
34549,30595,3954,88.55538510521289,11.444614894787113,Food
190456,10156,180300,5.332465241315579,94.66753475868443,Entertainment
23007,10233,12774,44.477767635936885,55.52223236406311,Housing
128017,18932,109085,14.788660880976746,85.21133911902325,Healthcare
48342,24094,24248,49.840718216044024,50.159281783955976,Food
10193,8415,1778,82.55665652899047,17.443343471009516,Housing
43566,26025,17541,59.73695083321856,40.263049166781435,Food
178793,765,178028,0.42786910002069434,99.5721308999793,Entertainment
13276,8859,4417,66.72943657728231,33.270563422717686,Housing
179373,42276,137097,23.56876452977873,76.43123547022127,Entertainment
101712,25801,75911,25.366721724083686,74.63327827591631,Healthcare
17256,14212,3044,82.35975892443209,17.64024107556792,Housing
38747,15995,22752,41.280615273440525,58.719384726559475,Food
198412,10910,187502,5.498659355280931,94.50134064471906,Entertainment
74060,34525,39535,46.617607345395626,53.382392654604374,Transportation
188599,30431,158168,16.13529233983213,83.86470766016787,Entertainment
27419,4198,23221,15.31055107771983,84.68944892228018,Food
70708,15248,55460,21.564745149063754,78.43525485093625,Transportation
38330,35509,2821,92.64022958518132,7.35977041481868,Food
12426,6919,5507,55.68163528086271,44.31836471913729,Housing
62772,18298,44474,29.149939463455045,70.85006053654496,Transportation
182323,14012,168311,7.685261870416787,92.3147381295832,Entertainment
118549,39879,78670,33.63925465419362,66.36074534580636,Healthcare
19094,650,18444,3.404210746831465,96.59578925316853,Housing
11764,11181,583,95.04420265215913,4.95579734784087,Housing
26461,15682,10779,59.264578058274445,40.735421941725555,Food
8419,2204,6215,26.17888110226868,73.82111889773132,Housing
72892,49098,23794,67.3571859737694,32.64281402623059,Transportation
98438,11294,87144,11.473211564639673,88.52678843536033,Transportation
79300,25179,54121,31.751576292559896,68.2484237074401,Transportation
36566,13560,23006,37.08362960126894,62.91637039873106,Food
183520,24160,159360,13.164777680906713,86.83522231909329,Entertainment
176522,10731,165791,6.079128947100078,93.92087105289993,Entertainment
50714,37361,13353,73.66999250700003,26.33000749299996,Transportation
127957,42443,85514,33.16973670842548,66.83026329157451,Healthcare
48066,2895,45171,6.022968418424666,93.97703158157533,Food
118478,46533,71945,39.27564611151438,60.72435388848562,Healthcare
20857,12155,8702,58.277796423263176,41.722203576736824,Housing
43324,18019,25305,41.59126581109778,58.40873418890222,Food
173109,10419,162690,6.018751191445852,93.98124880855416,Entertainment
77751,8593,69158,11.051947884914663,88.94805211508535,Transportation
81236,19194,62042,23.627455807769955,76.37254419223004,Transportation
24616,6371,18245,25.881540461488463,74.11845953851154,Housing
101903,30823,71080,30.247392127807814,69.75260787219219,Healthcare
196106,23100,173006,11.779343824258309,88.22065617574168,Entertainment
36570,13029,23541,35.627563576702215,64.37243642329778,Food
21969,4033,17936,18.35768583003323,81.64231416996677,Housing
181645,35745,145900,19.678493765311458,80.32150623468854,Entertainment
93408,9422,83986,10.08693045563549,89.9130695443645,Transportation
180528,10139,170389,5.616303288132589,94.38369671186742,Entertainment
179282,14877,164405,8.298100199685411,91.70189980031459,Entertainment
197388,17923,179465,9.08008592214319,90.91991407785682,Entertainment
18996,1134,17862,5.969677826910929,94.03032217308908,Housing
30683,15479,15204,50.44813088681028,49.55186911318971,Food
17916,9984,7932,55.72672471533825,44.27327528466176,Housing
142769,39423,103346,27.61313730571763,72.38686269428237,Healthcare
41575,17719,23856,42.61936259771497,57.38063740228503,Food
121530,5767,115763,4.745330371101786,95.25466962889821,Healthcare
69936,47258,22678,67.57320979180965,32.42679020819035,Transportation
109429,31419,78010,28.711767447385977,71.28823255261403,Healthcare
34298,27125,7173,79.08624409586564,20.91375590413435,Food
18267,1062,17205,5.813762522581705,94.1862374774183,Housing
15848,5208,10640,32.86219081272085,67.13780918727915,Housing
131754,7802,123952,5.921641847685839,94.07835815231415,Healthcare
191026,6092,184934,3.1890946782113434,96.81090532178865,Entertainment
71372,39365,32007,55.15468250854677,44.84531749145323,Transportation
42738,12070,30668,28.241845664280028,71.75815433571996,Food
31369,26639,4730,84.92141923555103,15.07858076444898,Food
15480,10288,5192,66.45994832041343,33.54005167958656,Housing
94224,26119,68105,27.720113771438275,72.27988622856174,Transportation
160141,21170,138971,13.219600227299692,86.7803997727003,Entertainment
17521,8017,9504,45.75652074653273,54.243479253467264,Housing
40458,22449,18009,55.48717188195166,44.51282811804835,Food
9939,3953,5986,39.77261293892746,60.22738706107255,Housing
150239,19920,130319,13.25887419378457,86.74112580621544,Entertainment
177261,32879,144382,18.54835525016783,81.45164474983217,Entertainment
21944,19873,2071,90.5623405030988,9.437659496901203,Housing
45825,7347,38478,16.032733224222586,83.96726677577742,Food
165545,20014,145531,12.089764112476969,87.91023588752303,Entertainment
193499,16543,176956,8.549398188104332,91.45060181189567,Entertainment
41879,39884,1995,95.23627593782086,4.7637240621791355,Food
127483,32994,94489,25.88109787187311,74.11890212812689,Healthcare
105631,3206,102425,3.0350938644905376,96.96490613550947,Healthcare
14171,7097,7074,50.08115164773128,49.91884835226872,Housing
25878,15585,10293,60.22490146070021,39.77509853929979,Food
82873,40201,42672,48.50916462539066,51.49083537460935,Transportation
20413,276,20137,1.3520795571449566,98.64792044285504,Housing
47999,10929,37070,22.76922435884081,77.23077564115918,Food
136701,29203,107498,21.362682057922033,78.63731794207797,Healthcare
168519,26547,141972,15.753119826251046,84.24688017374895,Entertainment
139502,37199,102303,26.665567518745252,73.33443248125475,Healthcare
106908,28114,78794,26.29737718412093,73.70262281587907,Healthcare
167508,16249,151259,9.700432218162716,90.29956778183728,Entertainment
127585,48293,79292,37.8516283262139,62.14837167378611,Healthcare
164728,10488,154240,6.366859307464426,93.63314069253558,Entertainment
58954,8381,50573,14.21616853818231,85.78383146181768,Transportation
78907,35490,43417,44.976998238432586,55.023001761567414,Transportation
154155,35546,118609,23.058609840744705,76.94139015925529,Entertainment
36113,8320,27793,23.038794893805555,76.96120510619444,Food
176241,45452,130789,25.78968571444783,74.21031428555217,Entertainment
24021,6416,17605,26.70996211648141,73.2900378835186,Housing
16662,6361,10301,38.176689473052456,61.82331052694755,Housing
41992,4552,37440,10.840160030481997,89.159839969518,Food
14337,11944,2393,83.3089209737044,16.6910790262956,Housing
78874,7025,71849,8.906610543398331,91.09338945660167,Transportation
117862,46597,71265,39.53521915460454,60.46478084539546,Healthcare
175575,25333,150242,14.428591769898905,85.5714082301011,Entertainment
126640,46170,80470,36.45767530006317,63.54232469993683,Healthcare
13238,10666,2572,80.5710832452032,19.428916754796795,Housing
176197,36440,139757,20.681396391539018,79.31860360846098,Entertainment
161067,15554,145513,9.656850875722526,90.34314912427747,Entertainment
132577,7878,124699,5.942207170172805,94.05779282982719,Healthcare
173341,30025,143316,17.32134924801403,82.67865075198597,Entertainment
37917,15167,22750,40.00052746789039,59.99947253210961,Food
161970,17333,144637,10.701364450206828,89.29863554979318,Entertainment
26213,23349,2864,89.07412352649449,10.925876473505513,Food
198787,15691,183096,7.893373309119811,92.10662669088019,Entertainment
8389,999,7390,11.908451543688162,88.09154845631184,Housing
11266,666,10600,5.911592401917273,94.08840759808272,Housing
159279,33539,125740,21.05676203391533,78.94323796608467,Entertainment
75208,35224,39984,46.835443037974684,53.16455696202531,Transportation
187778,47080,140698,25.07215967791754,74.92784032208246,Entertainment
177739,9879,167860,5.558149871440708,94.4418501285593,Entertainment
188937,27018,161919,14.300004763492593,85.6999952365074,Entertainment
14737,3294,11443,22.351903372463866,77.64809662753613,Housing
31100,21939,9161,70.54340836012861,29.456591639871384,Food
44952,6477,38475,14.408702616123866,85.59129738387612,Food
36911,12963,23948,35.11961203977134,64.88038796022866,Food
16529,9268,7261,56.07114767983544,43.92885232016456,Housing
15989,9692,6297,60.6166739633498,39.383326036650196,Housing
157297,21383,135914,13.59402912960832,86.40597087039168,Entertainment
188131,4693,183438,2.4945383801712637,97.50546161982874,Entertainment
34766,11382,23384,32.7388828165449,67.2611171834551,Food
190541,10666,179875,5.597745367138831,94.40225463286117,Entertainment
98818,37564,61254,38.01331741180757,61.98668258819243,Transportation
9286,7052,2234,75.94227869911695,24.05772130088305,Housing
117571,19798,97773,16.839186534094292,83.1608134659057,Healthcare
40156,33132,7024,82.50821794999503,17.491782050004982,Food
163699,48918,114781,29.882894825258553,70.11710517474144,Entertainment
49474,10367,39107,20.954440716335853,79.04555928366415,Food
53263,46088,7175,86.52911026416086,13.470889735839137,Transportation
167595,11226,156369,6.698290521793609,93.30170947820639,Entertainment
91676,6922,84754,7.550503948688861,92.44949605131114,Transportation
35451,34841,610,98.27931511099828,1.7206848890017206,Food
158037,40364,117673,25.540854356891106,74.4591456431089,Entertainment
116489,395,116094,0.33908781086626205,99.66091218913374,Healthcare
20327,14270,6057,70.20219412603926,29.79780587396074,Housing
98090,10207,87883,10.405749821592416,89.59425017840759,Transportation
13073,5104,7969,39.04230092557179,60.957699074428206,Housing
154191,37822,116369,24.529317534745868,75.47068246525413,Entertainment
123609,27898,95711,22.56955399687725,77.43044600312275,Healthcare
19837,19029,808,95.92680344810202,4.0731965518979685,Housing
98283,26189,72094,26.64652076147452,73.3534792385255,Transportation
32689,10763,21926,32.92544892777387,67.07455107222613,Food
105507,20605,84902,19.529509890339032,80.47049010966097,Healthcare
83755,19502,64253,23.28458002507313,76.71541997492687,Transportation
29993,1961,28032,6.538192244857132,93.46180775514287,Food
136532,27407,109125,20.073682360179298,79.9263176398207,Healthcare
81569,10846,70723,13.296718115950911,86.70328188404909,Transportation
145344,37569,107775,25.848332232496695,74.1516677675033,Healthcare
51560,15167,36393,29.41621411947246,70.58378588052754,Transportation
19205,5906,13299,30.752408227024215,69.2475917729758,Housing
16007,12042,3965,75.22958705566315,24.770412944336854,Housing
160224,10273,149951,6.411648691831435,93.58835130816855,Entertainment
9907,3490,6417,35.2276168365802,64.7723831634198,Housing
18123,16376,1747,90.36031562103405,9.639684378965955,Housing
36874,19094,17780,51.78174323371481,48.21825676628519,Food
13645,13454,191,98.60021986075486,1.3997801392451448,Housing
16311,830,15481,5.088590521733799,94.9114094782662,Housing
34476,26567,7909,77.05940364311405,22.94059635688595,Food
136819,37321,99498,27.277644186845396,72.7223558131546,Healthcare
27780,21304,6476,76.68826493880489,23.311735061195105,Food
157117,12937,144180,8.23399122946594,91.76600877053406,Entertainment
76326,32542,43784,42.635537038492785,57.36446296150722,Transportation
159055,11637,147418,7.316337116091918,92.68366288390808,Entertainment
20512,15064,5448,73.4399375975039,26.560062402496097,Housing
18409,4017,14392,21.820848498017273,78.17915150198273,Housing
17519,13380,4139,76.3742222729608,23.625777727039214,Housing
188228,14937,173291,7.93558875406422,92.06441124593579,Entertainment
82223,18320,63903,22.280870316091605,77.71912968390839,Transportation
11683,7227,4456,61.859111529572886,38.140888470427114,Housing
63477,3439,60038,5.4177103517809595,94.58228964821905,Transportation
189674,3642,186032,1.9201366555247426,98.07986334447526,Entertainment
199664,41209,158455,20.639173812004167,79.36082618799584,Entertainment
12493,674,11819,5.395021211878652,94.60497878812136,Housing
31588,30022,1566,95.04242117259719,4.957578827402812,Food
156545,17332,139213,11.071576862882877,88.92842313711712,Entertainment
35197,7637,27560,21.697871977725374,78.30212802227463,Food
144188,42548,101640,29.508696978944155,70.49130302105584,Healthcare
126884,38373,88511,30.242583777308408,69.75741622269159,Healthcare
153871,34094,119777,22.157521560268016,77.84247843973199,Entertainment
126200,2837,123363,2.2480190174326466,97.75198098256736,Healthcare
178124,23874,154250,13.403022613460285,86.5969773865397,Entertainment
30058,27351,2707,90.99407811564309,9.00592188435691,Food
34847,12720,22127,36.502424885929926,63.49757511407008,Food
84939,36159,48780,42.570550630452445,57.429449369547555,Transportation
149614,5413,144201,3.6179769272929008,96.3820230727071,Healthcare
158729,17335,141394,10.921129724246988,89.078870275753,Entertainment
156077,22032,134045,14.11610935627927,85.88389064372073,Entertainment
185392,34171,151221,18.431755415551912,81.5682445844481,Entertainment
139897,20246,119651,14.472075884400667,85.52792411559933,Healthcare
33925,9940,23985,29.299926308032425,70.70007369196757,Food
101781,26107,75674,25.650170464035526,74.34982953596447,Healthcare
31842,27433,4409,86.15350794548081,13.846492054519189,Food
54657,36901,17756,67.51376767843095,32.486232321569055,Transportation
65702,14859,50843,22.61574990106846,77.38425009893155,Transportation
37186,34305,2881,92.25246060345292,7.747539396547087,Food
15715,8942,6773,56.901049952274896,43.098950047725104,Housing
70613,34898,35715,49.4214946256355,50.57850537436449,Transportation
103455,21004,82451,20.302547001111595,79.69745299888841,Healthcare
23309,3802,19507,16.31129606589729,83.6887039341027,Housing
18093,14422,3671,79.71038523185763,20.289614768142375,Housing
23810,5126,18684,21.528769424611507,78.47123057538849,Housing
18326,11787,6539,64.3184546545891,35.68154534541089,Housing
53147,26401,26746,49.67542852842117,50.32457147157883,Transportation
94628,18161,76467,19.191993913006723,80.80800608699327,Transportation
167375,49862,117513,29.79058999253174,70.20941000746826,Entertainment
44360,9241,35119,20.831830477908024,79.16816952209199,Food
28130,5447,22683,19.363668681123354,80.63633131887664,Food
116021,49941,66080,43.044793614949015,56.955206385050985,Healthcare
104508,527,103981,0.5042676158762965,99.4957323841237,Healthcare
23534,6645,16889,28.235744029914166,71.76425597008583,Housing
133720,42017,91703,31.421627280885435,68.57837271911457,Healthcare
185409,41965,143444,22.633744855967077,77.36625514403292,Entertainment
16547,11515,5032,69.5896537136641,30.410346286335894,Housing
145767,42161,103606,28.923556086082584,71.07644391391742,Healthcare
18102,17053,1049,94.20506021434095,5.794939785659043,Housing
170397,27125,143272,15.918707488981612,84.08129251101839,Entertainment
12543,1007,11536,8.028382364665552,91.97161763533444,Housing
29379,11182,18197,38.061200176997176,61.938799823002824,Food
167170,46632,120538,27.89495722916791,72.10504277083209,Entertainment
16605,2014,14591,12.128876844324,87.871123155676,Housing
10551,6411,4140,60.762013079328966,39.23798692067103,Housing
140804,34275,106529,24.3423482287435,75.6576517712565,Healthcare
15374,14876,498,96.76076492780018,3.2392350721998175,Housing
41667,1081,40586,2.5943792449660403,97.40562075503396,Food
104097,1019,103078,0.9788946847651709,99.02110531523482,Healthcare
24002,13087,10915,54.52462294808767,45.47537705191234,Housing
191759,29954,161805,15.620648835256754,84.37935116474324,Entertainment
12873,1481,11392,11.504699759185893,88.49530024081412,Housing
188248,43202,145046,22.94951340784497,77.05048659215504,Entertainment
147154,7181,139973,4.879921714666268,95.12007828533373,Healthcare
93206,20684,72522,22.19170439671266,77.80829560328735,Transportation
113567,37822,75745,33.30368857150405,66.69631142849596,Healthcare
16367,5285,11082,32.2905847131423,67.7094152868577,Housing
112146,38886,73260,34.67444224493072,65.32555775506928,Healthcare
62335,48845,13490,78.3588674099623,21.6411325900377,Transportation
14430,3466,10964,24.01940401940402,75.98059598059598,Housing
176244,31016,145228,17.598329588525,82.40167041147501,Entertainment
130194,44823,85371,34.4278538181483,65.57214618185169,Healthcare
27372,20696,6676,75.61011252374689,24.389887476253104,Food
198056,1845,196211,0.9315547117986832,99.06844528820132,Entertainment
167534,49214,118320,29.3755297432163,70.6244702567837,Entertainment
22489,16633,5856,73.96060296144782,26.03939703855218,Housing
8552,5383,3169,62.94434050514499,37.055659494855,Housing
37659,29685,7974,78.82577869831913,21.174221301680873,Food
12599,2278,10321,18.0808000634971,81.91919993650289,Housing
32698,14629,18069,44.739739433604505,55.2602605663955,Food
198282,47996,150286,24.205928929504445,75.79407107049556,Entertainment
43766,36386,7380,83.13759539368459,16.862404606315405,Food
78835,24435,54400,30.9951163823175,69.0048836176825,Transportation
89895,49632,40263,55.21107959285834,44.78892040714166,Transportation
48384,27796,20588,57.448743386243386,42.551256613756614,Food
127724,33800,93924,26.463311515455203,73.5366884845448,Healthcare
154000,21034,132966,13.65844155844156,86.34155844155845,Entertainment
22277,3812,18465,17.111819365264623,82.88818063473538,Housing
154683,47621,107062,30.78618852750464,69.21381147249535,Entertainment
22868,9765,13103,42.70159174392163,57.29840825607836,Housing
10618,4678,5940,44.05726125447353,55.94273874552647,Housing
17323,15229,2094,87.91202447613,12.08797552387,Housing
45824,5972,39852,13.032472067039105,86.96752793296089,Food
54713,26201,28512,47.88807047685194,52.111929523148056,Transportation
22208,15042,7166,67.73234870317003,32.26765129682997,Housing
71347,48025,23322,67.31187015571784,32.68812984428217,Transportation
10382,531,9851,5.1146214602196105,94.88537853978039,Housing
8203,160,8043,1.9505059124710473,98.04949408752896,Housing
41803,36160,5643,86.50096882998828,13.499031170011722,Food
93195,43826,49369,47.02612801115939,52.97387198884061,Transportation
166120,30569,135551,18.401757765470744,81.59824223452927,Entertainment
15943,12199,3744,76.51633945932385,23.48366054067616,Housing
22334,6644,15690,29.748365720426257,70.25163427957375,Housing
45851,21922,23929,47.81138906457875,52.18861093542125,Food
114246,6457,107789,5.651839014057385,94.34816098594261,Healthcare
143382,28548,114834,19.910449010336027,80.08955098966398,Healthcare
63359,6668,56691,10.524155999936868,89.47584400006313,Transportation
199051,49249,149802,24.741900317004184,75.25809968299582,Entertainment
69815,14716,55099,21.078564778342763,78.92143522165723,Transportation
20449,7823,12626,38.256149444960634,61.74385055503937,Housing
28876,5497,23379,19.03657016207231,80.96342983792769,Food
122960,4231,118729,3.440956408588159,96.55904359141184,Healthcare
43279,40157,3122,92.78633979528178,7.213660204718224,Food
154788,23202,131586,14.989534072408714,85.01046592759128,Entertainment
187123,22298,164825,11.9162262255308,88.0837737744692,Entertainment
143021,32360,110661,22.62604792303228,77.37395207696773,Healthcare
68303,3232,65071,4.731856580238057,95.26814341976194,Transportation
76484,43481,33003,56.84979865069818,43.15020134930182,Transportation
91709,49956,41753,54.47229824771833,45.52770175228167,Transportation
70602,49232,21370,69.73173564488259,30.26826435511742,Transportation
100435,42998,57437,42.81176880569523,57.18823119430477,Healthcare
55230,23772,31458,43.041825095057035,56.95817490494297,Transportation
27328,8809,18519,32.23433840749414,67.76566159250585,Food
10461,685,9776,6.548131153809387,93.4518688461906,Housing
102461,6820,95641,6.656191136139604,93.3438088638604,Healthcare
118229,49223,69006,41.63360935134358,58.36639064865642,Healthcare
104384,26777,77607,25.65239883507051,74.34760116492949,Healthcare
38194,31647,6547,82.8585641723831,17.141435827616903,Food
71631,40039,31592,55.896190196981756,44.103809803018244,Transportation
140593,45097,95496,32.076276912790824,67.92372308720917,Healthcare
179852,28756,151096,15.988701821497674,84.01129817850233,Entertainment
19618,13519,6099,68.9112039963299,31.0887960036701,Housing
52485,34622,17863,65.96551395636848,34.03448604363151,Transportation
31902,19169,12733,60.08714187198295,39.91285812801706,Food
15927,12641,3286,79.36836817982042,20.631631820179567,Housing
172218,10707,161511,6.217120161655576,93.78287983834443,Entertainment
17516,14559,2957,83.11829184745375,16.881708152546242,Housing
21417,18077,3340,84.40491198580567,15.59508801419433,Housing
98120,43810,54310,44.649408887077044,55.350591112922956,Transportation
17348,5334,12014,30.747060179847825,69.25293982015218,Housing
65537,7410,58127,11.306590170438072,88.69340982956193,Transportation
146098,15802,130296,10.81602759791373,89.18397240208627,Healthcare
27182,11594,15588,42.65322639982341,57.34677360017659,Food
112187,2682,109505,2.3906513232370954,97.6093486767629,Healthcare
95511,22409,73102,23.462219011422768,76.53778098857723,Transportation
42229,14031,28198,33.22598214497147,66.77401785502853,Food
65652,8536,57116,13.001888746725157,86.99811125327484,Transportation
190694,30911,159783,16.209739163266804,83.7902608367332,Entertainment
111096,48047,63049,43.24818175271837,56.751818247281626,Healthcare
151664,39244,112420,25.875619791117206,74.12438020888278,Entertainment
86871,17288,69583,19.900772409664906,80.0992275903351,Transportation
105362,25475,79887,24.178546344982063,75.82145365501793,Healthcare
184170,16829,167341,9.137753162838681,90.86224683716132,Entertainment
60483,46569,13914,76.99518873071773,23.00481126928228,Transportation
171864,5380,166484,3.1303821626402275,96.86961783735978,Entertainment
180691,7393,173298,4.091515349408659,95.90848465059135,Entertainment
191383,35200,156183,18.39243819984011,81.60756180015989,Entertainment
86170,46404,39766,53.85168852268771,46.14831147731229,Transportation
176564,22150,154414,12.545026166149384,87.45497383385062,Entertainment
87494,4259,83235,4.867762360847601,95.1322376391524,Transportation
21239,10874,10365,51.19826733838693,48.801732661613066,Housing
24648,6816,17832,27.65335929892892,72.34664070107108,Housing
40906,24920,15986,60.920158411968906,39.079841588031094,Food
191210,42987,148223,22.48156477171696,77.51843522828304,Entertainment
30096,13809,16287,45.883173843700156,54.11682615629984,Food
28946,21619,7327,74.6873488564914,25.312651143508603,Food
10005,2016,7989,20.14992503748126,79.85007496251873,Housing
17550,4637,12913,26.421652421652418,73.57834757834758,Housing
25718,19945,5773,77.55268683412396,22.44731316587604,Food
43706,555,43151,1.2698485333821443,98.73015146661785,Food
106929,22480,84449,21.02329583181363,78.97670416818636,Healthcare
82738,17709,65029,21.403708090599242,78.59629190940076,Transportation
27867,14365,13502,51.548426454229016,48.451573545770984,Food
121443,17693,103750,14.568974745353788,85.43102525464622,Healthcare
154528,12247,142281,7.925424518533858,92.07457548146614,Entertainment
59796,38460,21336,64.31868352398153,35.681316476018466,Transportation
22437,11530,10907,51.38833177340999,48.61166822659001,Housing
135397,18040,117357,13.323781176835528,86.67621882316448,Healthcare
92941,14457,78484,15.555029534866204,84.44497046513379,Transportation
126994,8369,118625,6.59007512165929,93.40992487834072,Healthcare
14168,9795,4373,69.13466967814794,30.865330321852063,Housing
107831,44207,63624,40.99655943096141,59.00344056903859,Healthcare
57352,25921,31431,45.19633142697727,54.80366857302273,Transportation
87175,25568,61607,29.32950960711213,70.67049039288787,Transportation
82876,48292,34584,58.2701867850765,41.7298132149235,Transportation
195077,3325,191752,1.704455163858374,98.29554483614163,Entertainment
147954,30358,117596,20.518539546075132,79.48146045392487,Healthcare
38180,18443,19737,48.305395495023575,51.694604504976425,Food
27881,26763,1118,95.99010078548115,4.009899214518848,Food
10852,10658,194,98.21231109472907,1.7876889052709177,Housing
